TRANSACTION_NUMBER,INSTANCE_DATE,GROUP_EN,PROCEDURE_EN,IS_OFFPLAN_EN,IS_FREE_HOLD_EN,USAGE_EN,AREA_EN,PROP_TYPE_EN,PROP_SB_TYPE_EN,TRANS_VALUE,PROCEDURE_AREA,ACTUAL_AREA,ROOMS_EN,PARKING,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,TOTAL_BUYER,TOTAL_SELLER,MASTER_PROJECT_EN,PROJECT_EN
"13-5585-2026","2026-02-20 10:25:33","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","JUMEIRAH GOLF","Building","Villa","3280000","141.65","141.65","3 B/R","","Damac Properties","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","","JASMINE LANE"
"13-5593-2026","2026-02-20 10:25:53","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","2280000","161","161","3 B/R","","","","","0","0","","La Rosa 3"
"13-5599-2026","2026-02-20 12:06:26","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","2660000","246.12","246.12","4 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"13-5608-2026","2026-02-20 11:34:38","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","3640000","248.09","248.09","2 B/R","","","","Motor City","0","0","",""
"13-5622-2026","2026-02-20 11:30:26","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","3710000","250.17","250.17","3 B/R","","","","Motor City","0","0","",""
"13-5633-2026","2026-02-20 11:34:16","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","2430000","284.52","284.52","2 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 5"
"13-5652-2026","2026-02-20 11:54:39","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","4620000","220.55","220.55","4 B/R","","","","","0","0","","Aura"
"13-5663-2026","2026-02-20 12:40:35","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1776000","172.2","172.2","3 B/R","","","","","0","0","","MAHA TOWNHOUSES "
"13-5671-2026","2026-02-20 14:17:43","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1920000","190.9","190.9","3 B/R","","","","","0","0","","NASEEM TOWNHOUSES"
"13-5674-2026","2026-02-20 14:59:34","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","MIRA","Building","Villa","2450000","243","243","3 B/R","","","","Dubai Cycling Course","0","0","","REEM-MIRA COMMUNITY PH 4"
"13-5686-2026","2026-02-20 19:14:25","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","690000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"13-5688-2026","2026-02-21 10:49:50","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3280000","257.15","257.15","4 B/R","","","","","0","0","","Mudon Al Ranim 3"
"13-5702-2026","2026-02-23 09:44:48","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","2480000","210.95","210.95","2 B/R","","","","Motor City","0","0","",""
"13-5710-2026","2026-02-24 10:31:50","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","4130000","255.84","255.84","3 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 14"
"13-5712-2026","2026-02-23 10:08:35","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","TOWN SQUARE","Building","Villa","1634084","187.92","187.92","3 B/R","","","","","0","0","","NOOR TOWNHOUSES"
"13-5719-2026","2026-02-23 11:40:20","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","MIRA","Building","Villa","2760000","330.16","330.16","3 B/R","","","","Dubai Cycling Course","0","0","","REEM - MIRA OASIS COMMUNITY PHASE 2"
"13-5720-2026","2026-02-23 10:26:02","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2800000","257.52","257.52","4 B/R","","","","","0","0","","The Valley-Nara"
"13-5723-2026","2026-02-23 10:33:13","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2760000","255.44","255.44","4 B/R","","","","","0","0","","The Valley - Talia"
"13-5736-2026","2026-02-23 11:10:34","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","THE FIELD","Building","Villa","3680000","286.65","286.65","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"13-5738-2026","2026-02-23 11:04:46","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","1871500","250.8","250.8","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-5743-2026","2026-02-23 11:32:51","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2440000","203.15","203.15","3 B/R","","","","","0","0","","MAHA TOWNHOUSES "
"13-5747-2026","2026-02-23 13:20:29","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3920000","392.37","392.37","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 9"
"13-5751-2026","2026-02-23 11:56:02","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","3885000","302.03","302.03","4 B/R","","","","","0","0","","Arabian Ranches lll - June"
"13-5760-2026","2026-02-23 12:41:15","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3320000","323.57","323.57","4 B/R","","","","","0","0","","The Pulse Beachfront 2"
"13-5771-2026","2026-02-23 12:41:18","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3960000","255.05","255.05","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 9"
"13-5799-2026","2026-02-23 13:43:09","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","THE FIELD","Building","Villa","2349250","187.23","187.23","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"13-5800-2026","2026-02-23 13:46:50","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1360000","101.4","101.4","2 B/R","","","","","0","0","","Rukan 3"
"13-5828-2026","2026-02-24 10:26:02","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","2440000","161","161","3 B/R","","","","","0","0","","La Rosa 3"
"13-5829-2026","2026-02-24 12:53:04","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","3760000","140.42","140.42","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","SEASONS COMMUNITY- AUTUMN"
"13-5838-2026","2026-02-24 10:46:56","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2280000","175.34","175.34","3 B/R","","","","","0","0","","The Valley - Talia"
"13-5841-2026","2026-02-24 12:38:14","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","TOWN SQUARE","Building","Villa","1520000","258.97","258.97","4 B/R","","","","Dubai Cycling Course","0","0","","TOWN SQUARE HAYAT"
"13-5842-2026","2026-02-24 10:36:50","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","MIRA","Building","Villa","1812500","278.39","278.39","3 B/R","","","","Dubai Cycling Course","0","0","","REEM-MIRA COMMUNITY PH 3"
"13-5857-2026","2026-02-24 10:55:25","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","848000","52.87","52.87","1 B/R","","","","","0","0","","Rukan 3"
"13-5862-2026","2026-02-24 11:38:19","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3160000","170.01","170.01","2 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 5"
"13-5868-2026","2026-02-24 11:17:15","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","2145000","202.23","202.23","2 B/R","","","","Motor City","0","0","",""
"13-5881-2026","2026-02-24 11:21:07","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","3688800","249.21","249.21","4 B/R","","","","Hamdan Sports Complex","0","0","","Arabian Ranches lll - Ruba"
"13-5894-2026","2026-02-24 12:42:26","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2180000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"13-5900-2026","2026-02-24 14:08:11","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","1000000","172.72","172.72","3 B/R","","","","","0","0","","Mudon Al Ranim 1"
"13-5915-2026","2026-02-24 12:57:28","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2760000","260.41","260.41","4 B/R","","","","","0","0","","The Valley - Eden"
"13-5920-2026","2026-02-24 13:31:00","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2529000","251.23","251.23","4 B/R","","","","","0","0","","Mudon Al Ranim 1"
"13-5926-2026","2026-02-24 13:45:47","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","1769475","197.31","197.31","4 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Hyati Avenue"
"13-5927-2026","2026-02-24 13:27:13","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","2800000","136.91","136.91","3 B/R","","","","","0","0","","Arabain Ranches lll - Bliss"
"13-5930-2026","2026-02-24 13:50:20","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","2600000","309.86","309.86","4 B/R","","","","Al Makhtoum International Airport","0","0","","Greenview"
"13-5949-2026","2026-02-25 08:58:30","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","4795000","405.43","405.43","3 B/R","","","","Motor City","0","0","",""
"13-5950-2026","2026-02-25 08:46:44","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","THE FIELD","Building","Villa","2388750","187.48","187.48","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"13-5967-2026","2026-02-25 09:39:20","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","2624000","188.76","188.76","3 B/R","","","","","0","0","","The Pulse- Beachfront"
"13-5968-2026","2026-02-26 10:26:29","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","2550000","223.64","223.64","4 B/R","","","","Global Village","0","0","","Arabian Ranches III - SUN"
"13-5975-2026","2026-02-25 10:18:30","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","SUSTAINABLE CITY","Building","Villa","3980000","214.89","214.89","4 B/R","","","","Motor City","0","0","","THE SUSTAINABLE CITY"
"13-5990-2026","2026-02-25 10:26:37","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","2488000","167.14","167.14","3 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"13-6013-2026","2026-02-26 10:12:21","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES II","Building","Villa","1400000","181.26","181.26","3 B/R","","","","Motor City","0","0","","Al Waha"
"13-6014-2026","2026-02-25 10:56:20","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","DUBAI HILLS","Building","Villa","4500000","312.55","312.55","3 B/R","","Noor Bank Metro Station","Mall of the Emirates","IMG World Adventures","0","0","","Golf Grove"
"13-6015-2026","2026-02-25 11:11:04","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","4340000","390.93","390.93","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 9"
"13-6019-2026","2026-02-25 10:50:42","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","TILAL AL GHAF","Building","Villa","3354750","201.92","201.92","4 B/R","","","","","0","0","","Elan"
"13-6037-2026","2026-02-25 11:29:08","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2320000","191.17","191.17","3 B/R","","","","","0","0","","SAMA TOWNHOUSES"
"13-6039-2026","2026-02-25 12:22:25","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","1485000","176.9","176.9","3 B/R","","","","","0","0","","The Valley-Nara"
"13-6050-2026","2026-02-25 13:05:52","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2320000","174.03","174.03","3 B/R","","","","","0","0","","The Valley - Talia"
"13-6089-2026","2026-02-25 13:58:37","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1100000","260.71","260.71","4 B/R","","","","","0","0","","MAHA TOWNHOUSES "
"13-6090-2026","2026-02-25 14:02:44","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","4410000","361.35","361.35","3 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 11"
"13-6094-2026","2026-02-25 14:28:04","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","1790000","349.78","349.78","4 B/R","","","","","0","0","","The Pulse- Beachfront"
"13-6098-2026","2026-02-25 14:51:51","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","2600000","372.97","372.97","4 B/R","","","","","0","0","","The Pulse Beachfront 2"
"13-6101-2026","2026-02-25 15:44:54","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","MBR DISTRICT 7","Building","Villa","1500000","133.54","133.54","2 B/R","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","","MAG EYE Phase 1"
"13-6125-2026","2026-02-26 09:40:59","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","DUBAI SOUTH","Building","Villa","1500000","128.92","128.92","2 B/R","","","","Expo 2020 Site","0","0","","The Pulse Villas"
"13-6127-2026","2026-02-26 09:36:56","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3980000","266.35","266.35","2 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 2"
"13-6132-2026","2026-02-26 10:04:26","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","4050000","219.79","219.79","4 B/R","","","","","0","0","","Aura"
"13-6142-2026","2026-02-26 10:08:28","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","2320000","179.2","179.2","3 B/R","","","","IMG World Adventures","0","0","","Villanova Amaranta "
"13-6145-2026","2026-02-26 10:47:02","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES II","Building","Villa","2300000","154.72","154.72","3 B/R","","","","Motor City","0","0","","AR II Camelia 2"
"13-6156-2026","2026-02-26 10:21:31","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Building","Villa","3700000","212.9","212.9","4 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"13-6157-2026","2026-02-26 10:38:34","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","4000000","350.99","350.99","3 B/R","","","","Motor City","0","0","",""
"13-6169-2026","2026-02-26 10:49:50","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3992000","242.88","242.88","4 B/R","","","","","0","0","","Mudon Al Ranim 3"
"13-6171-2026","2026-02-26 10:45:14","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","AL FURJAN","Building","Villa","3000000","221.76","221.76","4 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","",""
"13-6181-2026","2026-02-26 13:27:43","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","MOTOR CITY","Building","Villa","3100000","239.65","239.65","3 B/R","","Dubai Internet City","Mall of the Emirates","Motor City","0","0","","GREEN COMMUNITY MOTOR CITY, PHASE II - CASA FAMILIA"
"13-6187-2026","2026-02-26 13:46:23","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2500000","168","168","3 B/R","","","","","0","0","","Mudon Al Ranim 3"
